participant,start_time,end_time,duration,reps,exercise,pose_valid,pose_frames,pose_joint_count,joint_00_range,joint_00_speed_mean,joint_00_speed_std,joint_00_speed_max,joint_01_range,joint_01_speed_mean,joint_01_speed_std,joint_01_speed_max,joint_02_range,joint_02_speed_mean,joint_02_speed_std,joint_02_speed_max,joint_03_range,joint_03_speed_mean,joint_03_speed_std,joint_03_speed_max,joint_04_range,joint_04_speed_mean,joint_04_speed_std,joint_04_speed_max,joint_05_range,joint_05_speed_mean,joint_05_speed_std,joint_05_speed_max,joint_06_range,joint_06_speed_mean,joint_06_speed_std,joint_06_speed_max,joint_07_range,joint_07_speed_mean,joint_07_speed_std,joint_07_speed_max,joint_08_range,joint_08_speed_mean,joint_08_speed_std,joint_08_speed_max,joint_09_range,joint_09_speed_mean,joint_09_speed_std,joint_09_speed_max,joint_10_range,joint_10_speed_mean,joint_10_speed_std,joint_10_speed_max,joint_11_range,joint_11_speed_mean,joint_11_speed_std,joint_11_speed_max,joint_12_range,joint_12_speed_mean,joint_12_speed_std,joint_12_speed_max,joint_13_range,joint_13_speed_mean,joint_13_speed_std,joint_13_speed_max,joint_14_range,joint_14_speed_mean,joint_14_speed_std,joint_14_speed_max,joint_15_range,joint_15_speed_mean,joint_15_speed_std,joint_15_speed_max,joint_16_range,joint_16_speed_mean,joint_16_speed_std,joint_16_speed_max,pose_movement_mean,pose_movement_std,pose_movement_max,pose_range_mean,pose_range_std,pose_range_max,pose_stability_proxy,pose_stability_std,pose_stability_max,sw_l_acc_valid,sw_l_acc_count,sw_l_acc_mag_mean,sw_l_acc_mag_std,sw_l_acc_mag_min,sw_l_acc_mag_max,sw_l_acc_x_mean,sw_l_acc_y_mean,sw_l_acc_z_mean,sw_l_acc_x_std,sw_l_acc_y_std,sw_l_acc_z_std,sw_r_acc_valid,sw_r_acc_count,sw_r_acc_mag_mean,sw_r_acc_mag_std,sw_r_acc_mag_min,sw_r_acc_mag_max,sw_r_acc_x_mean,sw_r_acc_y_mean,sw_r_acc_z_mean,sw_r_acc_x_std,sw_r_acc_y_std,sw_r_acc_z_std,sw_l_gyr_valid,sw_l_gyr_count,sw_l_gyr_mag_mean,sw_l_gyr_mag_std,sw_l_gyr_mag_min,sw_l_gyr_mag_max,sw_l_gyr_x_mean,sw_l_gyr_y_mean,sw_l_gyr_z_mean,sw_l_gyr_x_std,sw_l_gyr_y_std,sw_l_gyr_z_std,sw_r_gyr_valid,sw_r_gyr_count,sw_r_gyr_mag_mean,sw_r_gyr_mag_std,sw_r_gyr_mag_min,sw_r_gyr_mag_max,sw_r_gyr_x_mean,sw_r_gyr_y_mean,sw_r_gyr_z_mean,sw_r_gyr_x_std,sw_r_gyr_y_std,sw_r_gyr_z_std,watch_acc_mean,watch_acc_variability,watch_gyr_mean,watch_gyr_variability
w07,4482,5169,687,10,squats,1,687,17.0,742.5152678558944,5.868100533570949,5.008194376934987,31.24622511621021,888.099389926597,9.790671507667136,7.433809228739604,58.3342336366398,491.96522066960864,15.765148805293382,15.522898759402496,175.22713427949446,898.4147361122144,15.342777001148672,13.132523188527252,103.60281066705627,718.234178626735,8.403964138030227,7.522508052377018,70.29513922793656,771.79475024834,16.202647745151854,15.87784552453332,138.98708924645695,1091.3797941922935,18.13110105670493,18.47828848622583,141.59206930213776,1202.9967735922198,10.971320928618116,9.120052936708388,47.51995738585582,1531.293321872469,16.79845199933305,14.74857601577216,76.0448766792465,1483.894011895894,17.917566233276805,15.821995118828143,107.6616954429322,1595.9489500458722,20.445954695938457,17.949075002813768,103.72913436223467,1359.1893302005276,15.89860355528009,13.754100263066634,77.46714764577479,1413.9571247133422,21.713957149793725,21.41102793876357,187.3160849878561,1496.2120216988596,24.18295164357353,33.28786843775959,254.06495500168984,1670.6790221378242,19.42548425605146,16.657653763307685,116.18736424461424,1771.6942600689283,20.0959355080324,17.509768891300524,154.6169976318956,1707.6984452408292,18.539015174869697,16.478012832424728,150.77205565704435,16.205508937196146,17.17659462040869,254.06495500168984,1225.6450940646148,393.105586842289,1771.6942600689283,10.04873719733651,9.270981431379104,78.1670686807002,1,2362,10.098872709991236,1.686471586660376,6.495005310432277,15.908531446699952,-3.2856485485715496,-1.8712109927706604,8.490393285097374,1.2289969775623393,3.56317059402554,2.059393860438099,1,2383,10.021194449383716,1.674970261097886,5.714692429098053,14.509510150736752,3.0319792749601344,-0.2088692372614772,8.711511555476289,1.1287534808106896,3.80057697964339,1.544161748660064,1,2362,1.3428189754585511,0.6580846390778161,0.0465862165932864,4.543505655187532,-0.0010163848892463,0.0143638619867908,-0.0315136002070279,1.3135750864953533,0.4754870636275555,0.5324192679983285,1,2383,1.2793560738099774,0.6866881214901506,0.0417717333949839,4.383434462621209,0.0221572502599244,0.0397162231932857,0.0480817157107008,1.3034443182451656,0.3972956464192123,0.4970929941684788,10.060033579687476,1.680720923879131,1.3110875246342641,0.6723863802839833
w07,5659,6345,686,10,squats,1,686,17.0,738.461763843953,5.06606770569737,4.684867779483505,26.84102586978169,868.5234621381786,8.089132634109392,6.084201288504826,45.34937528982026,749.1508536245245,14.433967547032964,11.643339212997937,88.07404417873978,904.538824181644,14.991595755708602,11.922158195148388,67.97244636269083,728.7283731206688,7.588204768424637,6.377977547117652,36.708421892257256,635.0264455665537,13.691587367880638,11.20087139577259,75.69188261646222,1023.813647952009,16.50717287883026,15.851115165752525,191.40801590808687,1169.517610485463,9.085199416158968,8.085142148753649,54.51584802433729,1499.3083414999442,13.49800459833732,12.317087082749063,75.19466582159578,1475.4461366221994,13.886468437920758,12.841875941707958,81.29300873409858,1601.9714089217107,16.07689896207163,14.426019722915273,87.54400167755804,1336.1769845578613,13.328023507945026,12.381098072999274,71.61003698436161,1371.2708149760986,19.69856051200013,19.49600121614716,159.445005072819,1696.4147296340425,22.495155145018,30.665508982170177,238.2597737970248,1623.0081928358316,15.508307137946687,13.262838475562416,74.79904557044767,1698.6237383219543,17.43102400855513,14.400406138196184,80.36348796836099,1621.781827400543,16.665240194720145,13.189812409729278,81.07033652036846,14.002388857550452,14.740040519035688,238.2597737970248,1220.1037150401871,376.2549706938953,1698.6237383219543,8.501084891069409,8.002229128827874,54.717029083590944,1,2372,10.111799429214624,1.84511514720512,5.581833623497704,21.0983991162351,-3.18762270581366,-1.6772760722923272,8.55213651644182,1.260464830236224,3.667836527365661,2.120827359831523,1,2395,10.0523085750194,1.8118288098695583,6.036720288968033,17.479309285122135,3.1079874767482254,0.2041706752244676,8.827854372776617,1.0833486883308514,3.620529475329973,1.5548210875351258,1,2372,1.3667768842266672,0.6398797883966568,0.0689060065553673,3.337527272941391,0.0165077775930859,0.0037815936172849,-0.0493780837248735,1.3310636055365352,0.4621631255032024,0.5380289174128164,1,2395,1.1787953209215418,0.5492500532821162,0.0477257219993217,2.935951275541833,-0.0104737200315657,0.0606508611400417,0.0346303071805427,1.1281909789724336,0.4215790550334598,0.4854922873079434,10.082054002117012,1.8284719785373391,1.2727861025741045,0.5945649208393865
w08,1978,2495,517,10,squats,1,517,17.0,489.6755229631567,5.344095526358713,5.252562637533683,37.3221602887067,543.6183676297339,6.5955488643884586,5.765794165718261,37.91022767484409,580.1367492144814,8.259557725405937,7.233474892567126,42.12436956520422,795.9799000342819,10.5873784891602,10.38108196632495,80.76598284750249,518.2027786320976,6.519222012218719,5.6569765625508825,36.752750548917845,602.2486998197296,8.188474341508089,6.893343470882407,45.49510511272032,791.4317166711432,10.16632426605647,9.56425257265843,66.8029370880582,594.771107195849,7.0699324039076,6.231056016598585,39.4693651531286,635.0605310766209,8.298214180754632,7.052346664803842,39.57411464216832,653.5441031604207,8.64780589284053,6.9601946886888175,44.65911745260259,710.5498322869689,9.342817181713787,7.256631153031587,46.44518344175166,637.74247684247,8.480784461615025,7.1344637314250745,35.295896664787314,723.7787407232366,11.59337995466647,11.42845235398231,153.92462958787567,970.9039329841272,13.43977968567029,13.49832700154308,179.90935580955394,684.3886014149704,8.825313582934044,7.424736898669805,47.18230343020478,1050.8224095352502,11.440747990175264,14.10778424742649,248.2723520439212,1502.904776983112,15.0741451030414,20.91575782191784,395.4265204913939,9.286677744847978,10.116856243815864,395.4265204913939,734.4564851275089,240.8830859639252,1502.904776983112,6.083800915046421,5.399786599320761,48.76315491420469,1,1778,9.990272023652103,3.802569554575901,3.365892201160112,19.79504815024247,-0.641989188659955,0.114251057817379,9.787821586220472,1.6527622480703017,0.917617723955628,3.803257835295608,1,1795,9.857989814604403,3.775674769011755,3.1576506993045883,19.957079850072525,-0.2980565244777158,-1.7904953304165458,9.52030979069638,1.2536537155740384,1.4728034718924972,3.709969772107105,1,1779,0.4832273622817625,0.4347572383451893,0.0235955269050115,5.589486122550875,-0.0390520954034851,0.022219828495222,0.0092628974433951,0.3497004432406439,0.4808774890816586,0.258620169825045,1,1795,0.5143506907920183,0.4686085302929294,0.0247079611611861,5.490403658784414,-0.0444818634166016,-0.0159907102557103,-0.0270230348661838,0.4942673254144185,0.3843673136069947,0.2985759260872702,9.924130919128253,3.789122161793828,0.4987890265368904,0.45168288431905934
w08,3006,3531,525,10,squats,1,525,17.0,816.8377161283611,7.285233029920299,7.482155685716913,56.366771838354815,971.682073723144,11.189344649835457,9.274130631588804,63.23481702248326,921.2123454776632,17.413258883280182,17.14328485731961,149.8989122520602,1265.0762202104722,19.5547669811237,17.95630902566066,113.52815265456472,846.1007657060375,10.446183087845773,8.812611535216245,54.13031002435666,793.8518501078685,17.214223206158824,16.305920683724597,116.33250600928828,1264.780955473666,20.73846985260786,22.098151465549392,230.3034544519552,1239.1331239772528,12.136943798719628,13.108951805801548,87.87763305623986,1568.5213987545255,15.862813986891288,17.873625247263902,117.28419855746118,1579.029942116474,16.49669515274885,17.50409985085928,127.87312590908282,1706.3525703503008,18.260284733298736,19.236186650804285,131.62923507520694,1449.2172889342817,15.9238345451306,17.20790755293171,111.43591758678288,1516.2253056185036,20.003746161439988,18.03584400762557,114.05560861849158,1848.0712820529209,21.442527347812,19.354780876823728,109.57322260057362,1658.277558517634,17.93300288188755,18.779096725621013,126.07716095788228,1785.868122239808,21.400549486153626,18.93527845646056,129.55440338662444,2105.087867322073,23.60639847771485,22.622661094103147,178.85019923959138,16.876957427209952,17.6386166563843,230.3034544519552,1372.6662580418226,388.0880415816553,2105.087867322073,10.531156736653418,11.01201904396249,85.56120753660103,1,1819,10.005267740094958,3.7448078988150666,3.664268274075819,19.79182156255696,-0.2759815743461242,0.0724878570240241,9.877095206652006,1.3471280460480637,0.7985865559820227,3.746737814433444,1,1837,9.845825085541112,3.708730170563916,3.214103022511312,18.884303660616883,-0.5213398444936853,-1.3559213946452917,9.618196764725097,1.0803541517619468,1.1569555889527117,3.6836412282145057,1,1819,0.4388162975445018,0.3035163460155278,0.0250380143185916,3.467952898903406,-0.0333138036758658,0.0092929389041231,-0.0058655128366135,0.3304373868120894,0.3778205534353873,0.1775221271227654,1,1837,0.4996666621983445,0.3550629108825973,0.0311481261400569,4.291758399608254,-0.0203597280525857,-0.0149899690451823,-0.0014724605748503,0.4765932643823963,0.3480087687086064,0.1638408233793199,9.925546412818035,3.7267690346894913,0.4692414798714232,0.3292896284490625
w08,4239,4752,513,10,squats,1,513,17.0,192.8543886148304,4.070975854935217,4.249037146521416,19.23989630949199,345.6422874026028,8.521281015309803,6.6814136243862645,38.74643097143484,475.34640708279466,18.361377183596943,17.876086194046056,141.32933470459403,492.6354329842512,16.57914725549562,14.305153219947709,105.5489099728886,230.2717540890756,7.973826692801528,6.762052295845389,49.15194818184545,655.330601893534,18.01821700583592,15.472364306008483,101.49119817368948,782.5860134952804,21.6416524343738,17.159458551069765,99.65585016878472,305.3338009836274,8.780200408095828,7.400941618565161,37.39709514303681,414.7802328104453,13.175810197569636,10.768273353684938,52.80060484104659,392.2754368146932,14.045521842230425,11.257188172195718,55.283978792325,483.48145903606166,15.907938191536347,12.907977623748502,60.07335997264108,351.3062361953294,12.577506618809307,10.816525168407775,51.3782796289345,334.33844766376086,15.57561760316208,12.88400127449592,79.53531714316014,320.01353171031235,14.10964761670632,11.884494316386126,76.4857679576279,517.0359932335068,15.391989693771864,11.842200480099583,56.54595253270664,483.7904478473505,15.524360831429318,11.333129481746935,70.1601385468887,428.5947426184169,14.398616844653215,10.58696241245196,59.96915297261553,13.803158075900775,12.696686934540503,141.32933470459403,423.8598361456396,141.7626864689485,782.5860134952804,8.442046722813913,7.156289862211203,44.227025179020565,1,1791,10.003680812328144,3.8272503375017446,3.97087180776068,20.70129275328668,-0.1974961812191513,0.1930150467192071,9.87706898877722,1.3526366447784015,0.7311668681847989,3.837250669424682,1,1808,9.84659909243509,3.7818515608301353,3.8480065713386713,20.91389714279717,-0.4260353129885509,-0.9140351345570242,9.66326704347345,1.0991208837105222,1.2134568967998896,3.765856381926829,1,1791,0.4116405356022771,0.2743401580391506,0.0261176053164902,3.2032107534197465,-0.033453300894919,0.0173859482923506,-0.0083713405822445,0.2980918636881891,0.3625887056930236,0.1512932592308771,1,1808,0.5127645403839212,0.4215191802554185,0.01740697369303,6.077906728250499,-0.0338300291931415,-0.0135782318753318,-0.0170177261894911,0.5565281402439374,0.3136761348806511,0.1757019136508314,9.925139952381617,3.80455094916594,0.4622025379930991,0.3479296691472845
w09,3755,4513,758,10,squats,1,758,17.0,158.63759373598316,2.8918866162314303,2.5964648231730747,21.06376648311805,188.4008215081024,3.621650410944535,2.8089881501220133,19.82234855079196,201.24553177170856,4.990947122914442,3.979530776739733,27.460599658234614,312.0520500937222,5.815044472247622,5.269151028348761,33.713704525069865,174.09258404780164,3.3845357928455124,2.7311086692989086,22.38711697064823,244.8874271009606,4.857520246216247,4.342107740988894,44.93906656904317,392.8659727399002,5.610829761519581,5.825617614155158,54.86420416974763,235.76999269410103,4.218715508140625,3.4761326293375934,27.268617276386404,322.6520364679558,5.131174616763192,4.569226868573859,37.38439197954058,317.6701742894428,5.223240847382368,4.608219388807092,34.392242025314985,359.11797052039503,5.797510106058406,5.015018985592244,32.330793592511846,303.7646287561631,5.1751435712167,4.488117930775873,39.55619412321104,308.5297731845605,6.340871314764044,5.542779474395359,52.385823429167935,348.7246150113019,7.438652670446586,6.48573912518585,59.48600312405617,319.5134895155536,5.226530571887087,4.459600722093702,29.916284782786423,412.6453260927335,6.945096493028905,5.877887373773985,41.54493351016043,755.1918341969323,9.092646955311938,9.829547255034823,100.98529976392916,5.3977645339952485,5.307121719188578,100.98529976392916,315.04481304278346,132.21591609719883,755.1918341969323,3.6173478926223432,2.960014948011744,21.55432294134793,1,2606,10.063232467808447,1.719017501143794,5.848026959909309,20.530795298213945,-3.288566902879125,-1.7844890596371066,8.47385517866462,1.356493822174984,3.484778384204065,2.105853253700312,1,2631,9.965267556120306,1.603775179060596,5.885218136169508,14.977744817726895,2.39205385081718,-1.2832653544615356,8.84180167609274,1.0881539312311286,3.4727466825816973,1.7574001582086818,1,2607,1.1749681485101806,0.6127314051793765,0.0369156592768747,3.3411233418734483,0.0001785499794399,-0.0015849220042961,-0.0395855528106635,1.1461125636197311,0.5226190568061078,0.4095310464829946,1,2631,1.049539618860067,0.5621861323528863,0.0281528585836305,3.1148502399114406,0.0204290353491448,0.0229240386630178,0.056362571627594,1.0435086166057506,0.4042452385956265,0.4014257298613946,10.014250011964377,1.6613963401021952,1.1122538836851237,0.5874587687661315
w09,7836,8475,639,10,squats,1,639,17.0,331.52988497399315,2.810141609844744,4.214383472092801,43.599313203306686,345.68383191371043,3.2503582896065097,4.333238246794213,44.29475506981662,497.1505726644117,4.281845232657383,6.262984574987176,72.88527560385563,488.63888087441296,4.4745611210722736,5.837991238827976,61.05643861498946,330.211013888822,3.1133796818551365,4.19192149883581,43.07412003520245,443.1164364462466,4.064165770128174,5.99534493996385,63.80580473603125,441.4184261725043,4.595354909913162,5.997771104128825,57.241561661758325,606.6605679832353,4.269764492825396,7.043154018421138,65.09931868204485,895.9474434460936,5.447314696290755,10.145694249633133,79.1351735565176,891.4000961123481,5.4301488626480285,10.360949761464193,81.03420417368504,939.6507801589726,5.792164657697642,10.731383742693655,82.02391593911376,895.7974902540136,5.327784622244451,9.935275948743184,80.59654098797262,945.879461866874,6.015182507550457,9.804686655367128,81.42241292660383,1185.839598755969,6.578370708622249,11.616713844238758,81.54438854870372,852.8043718771866,5.58390853351521,9.741462915667586,75.87757746430697,718.7425183136571,6.018243895350403,8.717311589999953,68.71578342865318,757.5022958972189,6.4724038066071365,8.151517913635839,62.01770966969913,4.913240788142889,8.272394220951181,82.02391593911376,680.469039505863,255.90196656133293,1185.839598755969,3.825482065261741,6.712737281514826,58.75192495739955,1,2431,10.092030019620085,1.7168688357046555,6.187548484964152,14.989837433460774,-3.936536434755244,0.7266426508529001,7.928101179884822,1.224755652694507,4.743235601037296,1.3853812390410452,1,2454,9.99308748675864,1.7177245695610226,4.211565616694961,17.212343761442167,3.103955207300733,-0.7225376082557458,8.80251403561532,1.1029920923883072,3.32528594816884,1.7021765920278218,1,2431,1.550061774718988,0.6894972801214425,0.0558532430011981,3.669032726159053,0.0293561971310571,0.0364262501707116,-0.0474866504342246,1.5340883777095211,0.4478936879847685,0.5653480860486378,1,2454,1.1531132361742968,0.5003760333299859,0.0714999200136304,2.904725107174112,-0.0093123306054604,0.0174945364431132,0.0224068476450692,1.0763452624001364,0.4991514082554175,0.4141016937767485,10.042558753189361,1.7172967026328392,1.3515875054466424,0.5949366567257142
w09,11469,12187,718,10,squats,1,718,17.0,740.5316708913651,4.840229442993838,4.608943354749067,27.34051241142692,840.7604551811637,6.939774228029899,5.633197996241398,32.35163989653649,748.4912358053293,10.821894625333735,9.680044088313466,68.79957334776023,957.9540163084112,12.05874077619013,11.261895687966854,74.92553184794856,733.1493130748886,6.84295360766206,6.358829319506064,41.84249361678886,649.51694578109,11.078697833025704,9.01914330319434,56.35125730302364,1051.366622871282,13.187267468318188,11.032755690714811,57.2425977843966,1216.0533205363024,8.075037282198242,7.924149299755207,49.430184651485504,1605.1394961327885,11.743981638848554,12.180200023612226,88.98375406959248,1579.509370663316,12.169613927471357,12.608075210107032,99.80773456079638,1754.0681091121555,13.941956469779797,14.364389744681826,105.43692555976313,1459.8542765303555,12.424763289314397,12.677404977020265,98.65324551370176,1437.5365234549806,17.705023652896486,21.322782324934668,149.41149057934652,1803.7547568279688,19.525293651566024,29.513057736327674,213.8276217381888,1678.214140991863,12.776601232438644,12.187225229221657,70.92268430619757,1631.935310793332,13.767308218331651,12.303184715687404,83.92115654743638,1634.285888148324,13.6321040737898,11.685700478382564,67.18048945699753,11.854778906952264,13.801284955675929,213.8276217381888,1266.0071443002892,404.34107160303694,1803.7547568279688,7.122213037981449,7.34271335134938,51.63890172011176,1,2469,10.055319419525324,1.7691455059683874,5.81872393154505,17.004490058405786,-3.463149889356014,-0.4626908267300121,8.651483160672338,1.1036629466453716,3.579846862519942,1.7749079284277738,1,2492,9.958339475032693,1.6911709002360171,4.854566022933624,16.84661850070711,2.713868633523676,0.0970742200814606,8.923654774799358,1.0357049464402508,3.4559106854516832,1.4164956081372253,1,2469,1.1902602479144595,0.5408874209143925,0.1450415298276069,3.667673106014904,0.010916891418307,0.0206917233545564,-0.0465217373263669,1.1355233167272345,0.4589664411372399,0.4544267432380363,1,2491,1.0673433638268577,0.500415509696547,0.0674169167745047,3.0134552225647973,0.0119666759435568,0.0277942354570855,0.05749046602778,1.029919069268197,0.3759056065606783,0.4282269839958618,10.006829447279008,1.7301582031022023,1.1288018058706586,0.5206514653054697
w10,2704,3283,579,10,squats,1,579,17.0,353.87056951481355,11.183549363165891,13.404356190392694,86.6656048566893,355.86926129237406,11.5364448624222,13.246902374305275,88.07535425301676,600.6329437765027,21.74997924174299,23.804999402466287,167.1558101452324,569.1174799259456,21.220870343286567,21.49764373016284,145.253854994397,354.9952650088973,11.54556128374188,13.507736560718174,86.30052637887265,600.3180838158898,22.487731682029285,24.770101826645405,173.898530463284,567.0276260487738,21.751897667554903,24.516519737052143,167.1958584473237,401.0840852715949,13.508055327229403,14.217315319208996,89.19779613798416,460.63264037420026,15.76010988736025,14.854216620378676,92.50426149335487,463.15267612306445,15.857645057981726,14.919456349856596,90.9249247688519,452.5222666297767,15.859623825645064,14.570544800686246,88.75677542965799,452.7949055088194,15.82589542797287,14.8582731789807,85.60607899271585,546.4393381607348,19.70529877847249,16.78970185230217,97.6262051996926,612.9086384478064,20.38731750263217,16.30030807779884,96.69643379528426,461.2486941925337,15.685703188712326,14.98742543761984,98.8365808744903,569.1811710581896,19.16757588317087,17.040421608055293,117.27804803165064,661.1769152135092,22.166644349922507,17.873601857178805,102.90517194158814,17.37646492194373,17.97920789121323,173.898530463284,498.9983859037309,96.08281722248984,661.1769152135092,12.822342438745324,13.350987165434232,84.6113356079662,1,1993,10.018992548785704,3.1899715419915413,3.245642144464529,17.323490563502197,-0.3632498511438033,-0.2411471124651781,9.915406529653788,1.193539022843324,0.7341546312601969,3.1760388343314507,1,2013,9.899750154264632,3.077074189914544,4.170747278725032,18.46840790009255,0.4969052989630899,-1.4470618198125682,9.692827690561352,1.1485947131466363,0.9236159960886456,3.001548090301386,1,1993,0.3306219609812441,0.1816602719062567,0.0176623465495845,1.1774688994648297,-0.0186747531565479,-0.00058787707717,-0.0202704197868539,0.2400704377719693,0.2659239705293231,0.1148998709954973,1,2013,0.3811257065670984,0.2032120242250484,0.0318119349110707,1.2670665337111209,8.011318609041018e-05,-0.003211214049379,0.006520748858917,0.3336865489091459,0.2430294323180472,0.1268427160727366,9.959371351525167,3.1335228659530427,0.35587383377417126,0.19243614806565254
w10,3761,4310,549,10,squats,1,549,17.0,745.169063379513,5.447464883443796,5.399796529854512,28.540581377708072,878.7064557952801,9.091897395840832,8.650762488850377,56.879480857325774,752.6369258136612,15.69436114978857,18.37632083123359,162.8968451654358,1054.0541742783978,15.009608791811026,15.367871960268316,103.69186800488482,730.1511389482257,7.99011835968167,6.762647135880646,41.07302328002237,764.4727852706003,14.588229868831,14.666202993896391,124.48307050170574,1107.294472207736,16.108827323038536,14.488450476834148,133.41501667701226,1203.1794591618243,9.618155326438972,9.356511385234452,59.252211273980826,1535.9278145840617,13.351848040273712,13.16591384038727,84.30720235591377,1501.665552535816,14.332050265246098,13.478909269518551,81.62076728468134,1639.6598078100528,15.696231118347548,14.789409793118246,83.61265822852876,1415.6562462371446,12.788777639649547,12.492804592480269,79.22665996353193,1526.3924869977432,16.888277668843344,17.435936716045447,121.7505939944322,1596.6333326067074,17.57740878659217,19.133138547105062,173.10853076708577,1618.3227379438154,15.104374452078762,14.591610263380597,85.44871835976697,1659.032898968576,17.17312862117604,20.46886724163524,296.42957613524834,1758.737067824884,18.05628881065796,26.0140219930536,462.5820928198663,13.795120500102328,15.641107777215309,462.5820928198663,1263.9819070802378,366.7334799152924,1758.737067824884,8.91141432971958,8.733624362132893,54.34988989114437,1,1903,10.015431379011384,3.488553865791873,2.663185250604877,18.722474453125905,0.2683516934779821,-0.2062598970120336,9.921779754440356,0.987662678434817,0.7553042703193598,3.5180452531130304,1,1921,9.882459025726408,3.339209387025845,3.642897330802427,18.54475327720981,-0.4816744807904217,-0.5588138129270173,9.778453728266529,0.9108265668920053,0.7546792128427824,3.3543597716251656,1,1903,0.3512171947599768,0.2139007720977286,0.0263168695992817,1.9543995074709368,-0.01981796302165,0.0014316643501839,-0.0171703467052023,0.3077269187716904,0.2464281994842649,0.1139943947489558,1,1921,0.376515307609193,0.2154555737068856,0.036834703627776,1.5641899972890123,-0.0123057023826132,-0.0042725574729828,-0.001320307988964,0.3438853014718103,0.2312229672948337,0.1276412615918055,9.948945202368897,3.413881626408859,0.36386625118458493,0.2146781729023071
w10,4850,5469,619,10,squats,1,619,17.0,442.5663106851299,3.943004729225218,3.720763952900016,28.59528034760146,466.05594157148505,5.172503817887606,6.385153260657456,109.29119582105076,523.9354597374062,6.457874023541058,6.805849297354797,75.73988593750099,784.4130719802012,8.153890890547409,9.443339647953096,90.51866232840804,488.8599522611696,5.154049949415522,5.864611924405002,95.07985298238506,435.5703407135594,6.213636526387966,5.754411518359154,55.6193688898938,622.5826383452746,7.695107608515711,9.383501958573502,79.26828660045486,574.8793787934134,5.494445367890114,5.028286027301878,50.13496447145681,590.214659594172,6.392563250717238,6.066092294626054,55.55279994411992,553.61015858535,6.710355101645903,7.178018401565733,101.4417222260132,599.7438043247005,7.256966394088472,7.132692498834514,79.56403239459074,607.6521303237396,6.606110977837369,6.523537412647815,78.28260605465103,802.8356956533194,9.44136727854054,10.961998246523734,133.47524048758385,938.2152260376536,10.992689321204116,11.803823763904498,123.5405715923575,622.2401850794264,7.006125197059043,8.754475305485368,150.0693863520285,829.8830922949987,9.318422927119084,21.59507246619518,381.0168544903249,962.8258253494002,10.818712861144332,30.97785974230499,706.6501471236714,7.2251662483980414,11.826126879269944,706.6501471236714,638.0049336076705,161.12069523752166,962.8258253494002,4.548531773794689,4.796618062511064,74.64993221790432,1,2128,10.012240819158038,2.8890134163916774,4.002127296404156,17.414508332136936,0.3484866120903195,-0.0377879622645676,9.938435602208646,0.8839988732800738,0.6466824288784444,2.914848109418106,1,2149,9.8797067380033,2.7767391187643926,4.211229150525367,17.563227216515166,-0.6254199799362493,-0.6414696214599814,9.775118275058167,0.7863285117692518,0.7960467684876179,2.7769248565000497,1,2128,0.3128624679752221,0.1624465425161801,0.0199258140268577,1.236647368879728,-0.0157240329452067,-0.00117981954953,-0.0173464994660714,0.2350583759338651,0.2376421231736509,0.1095264626010684,1,2149,0.3405290873618142,0.1824743811057167,0.0118451121338288,1.156216841218931,-0.0031000904815262,-0.0019971790085621,0.0001580459866914,0.312051745863811,0.2054928803561601,0.0981820699626003,9.945973778580669,2.832876267578035,0.32669577766851815,0.1724604618109484
