participant,start_time,end_time,duration,reps,exercise,sw_l_acc_valid,sw_l_acc_count,sw_l_acc_mag_mean,sw_l_acc_mag_std,sw_l_acc_mag_min,sw_l_acc_mag_max,sw_l_acc_x_mean,sw_l_acc_y_mean,sw_l_acc_z_mean,sw_l_acc_x_std,sw_l_acc_y_std,sw_l_acc_z_std,sw_r_acc_valid,sw_r_acc_count,sw_r_acc_mag_mean,sw_r_acc_mag_std,sw_r_acc_mag_min,sw_r_acc_mag_max,sw_r_acc_x_mean,sw_r_acc_y_mean,sw_r_acc_z_mean,sw_r_acc_x_std,sw_r_acc_y_std,sw_r_acc_z_std,sw_l_gyr_valid,sw_l_gyr_count,sw_l_gyr_mag_mean,sw_l_gyr_mag_std,sw_l_gyr_mag_min,sw_l_gyr_mag_max,sw_l_gyr_x_mean,sw_l_gyr_y_mean,sw_l_gyr_z_mean,sw_l_gyr_x_std,sw_l_gyr_y_std,sw_l_gyr_z_std,sw_r_gyr_valid,sw_r_gyr_count,sw_r_gyr_mag_mean,sw_r_gyr_mag_std,sw_r_gyr_mag_min,sw_r_gyr_mag_max,sw_r_gyr_x_mean,sw_r_gyr_y_mean,sw_r_gyr_z_mean,sw_r_gyr_x_std,sw_r_gyr_y_std,sw_r_gyr_z_std
w04,18970,19857,887,10,dumbbell_shoulder_press,1,3168,9.967165878525774,1.1258307300716721,6.773584406656804,15.617883381167342,9.377012163794193,2.648597628150379,1.5910603816118374,1.0062460598975993,0.9121304229917042,1.136871930998771,1,3197,9.729408090896396,1.1640511325962448,6.879932470903401,16.73637636678412,-9.189083514701283,2.8051695534185175,0.9972181531994057,1.01114449883268,0.8875946119377939,0.950517404988838,1,3168,0.35861388387702575,0.17330322665139977,0.016069350163999196,1.203039293522474,-0.006378603087815658,-0.00781629574671717,-0.03162421940795454,0.2009120656415167,0.23759126689754792,0.2464158792389685,1,3197,0.3102903029151963,0.14168138518285914,0.008638935762643223,1.2986893211164103,-0.012122527267563337,0.009117308328432905,-0.0006072345364404113,0.18748936114060125,0.19530428669093253,0.20694736610424025
w04,20887,21722,835,10,dumbbell_shoulder_press,1,2988,9.967420470178386,1.2246156914106412,6.336920538492711,13.964335939482776,9.239985748527443,2.8937584260272087,1.8800960237782465,1.061088577459795,0.9027531799901349,1.273713715071724,1,3016,9.747158143475879,1.2831099938970167,5.901125905878856,13.808555849817393,-9.167626928879312,2.765416250640716,1.2499135776688328,1.1669986796505833,0.8958356535484364,1.1107930481552437,1,2987,0.39931480581662626,0.1991866163028945,0.02022323069250304,1.0998922260214223,-0.012599320867492467,-0.0062849360010043525,-0.03280633492520924,0.230500051687854,0.25787679569100747,0.27968269119936207,1,3016,0.35524860455522106,0.18204997260765682,0.015929410999284972,1.1005217339121995,-0.006280810514588863,0.009733332008090187,0.0031823313790450944,0.20549110482995903,0.22523658959209825,0.2573739197041106
w04,22307,23211,904,10,lunges,1,3106,9.958432860065177,1.3614460412090315,5.492178330400655,15.198140074864519,-9.557603439793947,-1.7935890273219577,0.6503835438690277,1.5844358575593191,1.69818584030779,0.8011893354142952,1,3135,10.154380412061421,1.3936282069112484,5.116613791004711,15.416665710284295,9.54753147336523,-2.4441110386141944,1.2889109466524402,1.7454485268145077,1.5975340165485694,0.8152350616789693,1,3106,0.38090363676490757,0.2210277916848811,0.027016536238535466,1.7229257556402664,-0.009872963160592397,-0.006361964330457181,-0.024162405805924016,0.2889221758765505,0.17243338279824652,0.2828600327640833,1,3135,0.5777271388417226,0.371510182653744,0.032300840714091325,2.8978456555215715,-0.003611410685933016,0.01871799515910686,-0.002465673234194578,0.38207254263641294,0.17038766560518914,0.5444332770580848
w04,27679,28572,893,10,lunges,1,3067,9.942743226610336,1.4360161086087115,5.20197033711987,14.22092851388571,-9.570702265405933,-1.76876690058673,0.5892045036255951,1.6593151714746963,1.5856421562793985,0.7606951424077674,1,3096,10.144526956429935,1.44116595190921,6.036934793507534,13.929931614772558,9.595490679489664,-2.3770771009462535,1.1318084565711888,1.7568277801526078,1.5106321511260035,0.7842230672215401,1,3067,0.3775249152743755,0.22802093616990712,0.01496307551725246,1.4392762664891345,-0.013027936388914254,-0.005735797461819367,-0.027142562730485813,0.304210459639259,0.1599006674345752,0.2747126436371621,1,3096,0.5123461892890683,0.30351933066824993,0.037952369730224235,2.06029720608303,-0.00932476819186046,0.015601523906782946,-0.0038400054447674434,0.3630657707910812,0.1676540496037716,0.440854696025578
w04,29449,30012,563,10,dumbbell_rows,1,1936,9.842798996001882,2.0512479448140573,3.2400189497482956,14.912488297552724,-9.08400391410124,-3.011123583750465,-0.45204634749297523,2.332514445220725,1.5011058261305084,1.2665029096242235,1,1954,10.081536023830584,2.140000987523297,2.9389282254331324,15.322146169041307,9.333536145240531,-3.0515283428798363,0.12470403934129991,2.32906843105718,1.6537836536547796,1.270881346709067,1,1936,0.6289152504293768,0.2738940493919654,0.026003052885838235,1.4017481550474358,0.0038355759474173598,-0.0006777576291322303,-0.023351703503409094,0.322966070582212,0.3230471773893042,0.5111998707880312,1,1954,0.6179168730401395,0.2624804638424436,0.009223859224603333,1.3730990113062527,0.005137018669293757,-0.003651434924769701,-0.008966648378403282,0.2905286658263381,0.30965903758999747,0.5199052874684892
w04,34017,34540,523,10,dumbbell_rows,1,1799,9.862832362114835,2.4416242431749664,2.4455424745223784,15.601975118469253,-9.161081898054475,-2.7999483593127845,-0.4037398691195108,2.66168159270283,1.5688176331427988,1.32782349785286,1,1815,10.096554691926803,2.5118618604097818,2.836070393703829,16.288294123451752,9.38131567553719,-2.9520668907822034,0.044147536023140505,2.6836645359040214,1.7037768761387801,1.1913118530624331,1,1799,0.6458687447826328,0.2836571454382859,0.029751069766547962,1.7215334607724837,0.003703899632573653,0.005214933279488601,-0.02150964703012784,0.3500013003522553,0.34540738089531325,0.5052692978037578,1,1815,0.6544662646205133,0.28270783855446296,0.04918886051215588,1.827228258270393,0.003462577911955923,-0.0043214908776859524,-0.011939297374876033,0.3328241015294541,0.3359025353455408,0.5333612341978046
w04,35788,36304,516,10,dumbbell_rows,1,1776,9.81210286651354,2.381470882587738,1.682026922887532,15.091354530503152,-8.915038483502252,-3.3104633011438067,-0.10248148863006755,2.6883820675810215,1.7307670497948349,1.1305895009471005,1,1792,10.03176990961457,2.4065488261697237,2.258993712964211,16.12686701266039,8.978701388783483,-3.7193465401095422,0.631526046438616,2.6841820118441504,1.7932702595783072,1.0760069766938163,1,1775,0.7378089329976704,0.31781503413135453,0.02715430698700486,2.203684307632939,-0.002158504654422535,0.002488887685746479,-0.040796835637408435,0.3524254234493175,0.3589686514274617,0.6250048081636752,1,1792,0.7122699482808296,0.3066900136621614,0.03243917471198211,2.1231298266912138,-0.008437573159933034,-0.002043261802901789,0.011694383285937514,0.3298350800220722,0.3261483197563784,0.6212980050273249
w04,37206,38093,887,10,situps,1,3225,9.922196630777185,1.1661713232507525,7.072663766501077,15.50584711159405,2.057168135868527,6.03108571319752,-0.9945577075989769,6.338988663005554,2.920982601181942,3.082197958591469,1,3256,9.905818316597559,1.2661930261071057,6.06888221212947,16.15317547979153,-1.2348282862433353,6.101982627699662,0.4038756320319718,6.521702317848826,3.136341893081192,2.904674043066929,1,3224,1.4270277247046321,0.6154120412254812,0.024281404260202928,2.6585893241067793,-0.018670793167617862,-0.007843855480707197,-0.020396526588213382,0.6008927974600481,0.20828098155391633,1.4176956102638516,1,3256,1.4606109106899186,0.6392724742074084,0.028782050431814272,3.050546867939357,-0.027386864204606894,-0.005526302163390663,-0.0010686383213144987,0.6272250378647857,0.2198498368962669,1.4489743294701507
w04,42416,43341,925,10,situps,1,3348,9.945490531139543,1.1216925979550192,7.069878872181754,15.11813768306223,2.908351455535753,5.784649862163082,0.27708974961648747,6.03039057059518,3.5205746580941075,3.068136060554166,1,3380,9.900375115395411,1.2638086376709485,5.700293958221904,16.607232674228115,-2.2027519883096747,5.727605134085888,0.9324208249538166,6.288548577972605,3.736303115336498,2.7535159382471535,1,3348,1.42640884621154,0.6109283578617178,0.027482137706518778,2.9283023046842023,-0.010916018978853028,-0.022267744855436086,-0.02871393963757466,0.6546322382615383,0.33779233080384374,1.3652066241445444,1,3379,1.4575334883994255,0.6190371610378049,0.0038634496754941746,3.49884134165182,-0.016771218871382065,0.014490101364604912,0.004293952427996454,0.6543640510916954,0.2338628795840903,1.4227498177457636
w04,45722,46672,950,10,situps,1,3265,9.934660554636375,1.1307434019886735,5.794040643643481,14.290115865062825,2.4909253218928944,5.961655725532129,-0.37507181089381314,6.042555347655945,3.085412093814845,3.472332248863878,1,3295,9.898510210067018,1.1743228137927757,6.895906991047832,14.669125494645016,-1.5901178706388468,6.102908348695721,-0.5466401524418815,6.341445443578596,2.9087357356366494,3.257619367694009,1,3265,1.4702438090633658,0.6644267530382558,0.03323464912927471,4.4707951715134016,-0.02534463067203675,-0.023925327988728946,-0.0250232016777948,0.7158437708149815,0.3835365142403668,1.3934512097760627,1,3295,1.474951040302425,0.6147566482360761,0.019775428719904033,3.1660464892088505,-0.01855806006179059,0.009011510310773902,-0.007236201568740529,0.6249445918859663,0.3003987889678591,1.4394905907904734
w04,47474,48150,676,10,tricep_extensions,1,2328,9.93596132624279,1.7978164714831995,3.863690091000162,17.04580299668238,3.166950508110567,6.2024990217396905,-4.045808518905627,4.614928596916921,2.7039839895114466,2.911570017086988,1,2350,9.89119927446159,2.0257611821002413,1.37198261747505,16.271245944865328,-2.6539406193730644,6.312313749242554,-4.417793081185829,4.695901566117764,2.674956050753979,2.5153625332489904,1,2328,1.5736864748664852,0.5908698380173847,0.04541813118625759,2.9054685596104792,-0.014403083985567009,0.07540194408213058,-0.11370066175902059,0.4915036124102283,1.113008884695413,1.1517078473940625,1,2350,1.5304403081531859,0.6067412156720611,0.05942683602886325,2.808627630031247,0.02196618587217021,-0.0059017351746383385,0.01374108289421275,0.3451461666629169,0.9986134316738596,1.2622684406158353
w04,49368,50126,758,10,tricep_extensions,1,2610,9.92918665015615,1.4738076033978622,4.135705234111412,14.367082315228673,3.35950963492567,6.0016154697892725,-4.077912753460498,4.8182720581654,2.3610095037504752,2.834727363075129,1,2635,9.888659456355409,1.6472799437789145,3.250567567063466,14.883332138684326,-2.69903896861833,6.514305253241746,-3.744865427812675,4.921871710703809,2.5969576888237786,2.4052245890594506,1,2610,1.4496499731003665,0.6107969091478465,0.06952062619451374,2.8083619624038243,-0.0040443472882758635,0.032316864506896546,-0.08010851007256704,0.4060919040032863,1.0879676897170967,1.057589462176365,1,2635,1.4171240806570002,0.6040220790753736,0.028988746472877643,2.790793549689765,0.012685591479089183,-0.0007029005199240912,0.009890216270664132,0.30006005666336444,0.8628835930461995,1.2402499605148745
w04,50851,51545,694,10,tricep_extensions,1,2390,9.914872666503339,1.548220910718759,4.18625382509791,14.54416285298322,3.2167739199111294,5.971055512495398,-4.435519235467782,4.659091307553907,2.172977690810474,2.932192840034682,1,2414,9.87214503184575,1.7430186775552265,2.7339691699101034,33.314396363119805,-2.7122416606942,6.464446709879867,-4.043058046321582,4.644991614552417,2.2916965861039067,2.859702229476518,1,2390,1.5306089793621123,0.6045452145687896,0.06683879274204467,2.783320241932629,-0.007816004636066947,0.03353214363974895,-0.0775655436292887,0.39913933407951807,1.1697663189822578,1.0832226950092736,1,2414,1.4616770863927135,0.6091396755693442,0.051254450507151904,2.6387530074886456,-0.0015066652507042249,-0.012432394417647062,0.004869712336951105,0.2971054029078082,0.9247768796985881,1.2505545182065323
w04,52140,52814,674,10,bicep_curls,1,2317,9.846183063031113,1.2749900416418258,6.0687561571452955,16.99338350185987,-5.7099666236396205,-3.566638015235218,-1.1331016738551574,5.8706189635945325,2.1790440168546925,3.5709908563041366,1,2340,9.993705204775,1.4160794774532348,5.3579796329667975,17.286047498796083,5.740229524463675,-3.926402354551283,-0.8059629995647862,5.8421168775101044,2.2909970515672153,3.672054044484543,1,2318,1.5419702937366773,1.4760953418769698,0.04321195365430383,4.984849290165961,-0.04917331510509063,-0.040041963669887874,-0.046608104836151874,1.091189987770638,1.4832502460639911,1.076851556161807,1,2340,1.5327416950677668,1.3890430123972803,0.02400318646452052,4.844562754408006,-0.02311889062461536,0.03285304939,-0.010302733401452992,1.115905240608245,1.4385559165333723,0.980984205176276
w05,2830,3355,525,10,squats,1,1825,10.285704012768672,4.110042248170301,0.9801133560090555,20.23527005636893,5.561313018051342,-4.543759065920548,6.781292715795617,3.5015028322268495,2.096987937882076,2.910394130204637,1,1842,10.087651567462437,4.190463845825792,0.3039882821703045,20.762835245037902,-5.967972845212811,-4.7434690082475575,5.832288882583007,3.6787301634049525,2.379875129775453,2.826844250737446,1,1825,1.0426066981753612,0.8723576831294219,0.020948305724153442,5.0809742697808415,-0.02259631580646576,-0.04440001185961643,-0.07920693332098631,0.9058011194130039,0.5750963172694142,0.8294995596750447,1,1842,1.0922022709354688,0.8741227568796525,0.02756348518696749,4.664151779631165,0.017383454785884905,0.03044243460608035,0.10176705886395222,0.8708950630406064,0.4198175182893127,1.0053387362702793
w05,3635,4153,518,10,squats,1,1783,10.410588904660742,4.428851778332522,1.0887360111223623,21.392993391634903,5.271446278268087,-4.499254594870443,7.088399786453168,3.866067709304055,2.1867341544914742,3.1606888986774444,1,1799,10.080970700173962,4.536092101519086,0.7815180633193591,21.140369602812424,-5.412286399320178,-4.7400141058087835,6.199362536742634,4.069367686094494,2.3482872103516423,3.152018713586284,1,1783,1.21190256093092,0.9058453629127865,0.03741766441436831,4.580304994977414,-0.011728060255075726,-0.0361455304369041,-0.08209573467672461,1.006313365494108,0.662289176736565,0.9109260887069938,1,1799,1.2284952005438852,0.945683111929062,0.04420232054779366,5.410273675715817,-0.004904578490272385,0.022645128841245137,0.030478054335853256,0.9123368065079143,0.5154373695643533,1.1419356842432997
w05,5112,5711,599,10,squats,1,2063,10.256557352764796,3.648026274401883,1.434406799778966,22.83820202173549,4.584751369464227,-5.295384929471644,6.601227874655356,2.8379715178481715,2.805215368852808,3.1534889730754196,1,2083,10.004013186516653,3.5293852924751614,1.807329199785754,20.519960726260905,-4.825779450151704,-5.839762688780605,5.8663999526932304,3.0754209087869757,2.1635018317263346,2.5675401591624722,1,2063,1.0802859507937845,0.9607791989999446,0.021160984331311247,5.71439956095172,-0.03699715990063016,0.0003677631611245788,-0.10121289964953951,0.9803084200831153,0.4839773580679552,0.9398205929639932,1,2083,1.0001808917588948,0.8065937725013395,0.0339895737735059,5.354259714522681,0.015860789373403753,0.019372896377436395,0.03698563235218433,0.8526794320254913,0.4014676111817604,0.8721938217484504
w05,6353,6780,427,10,pushups,1,1473,9.880536462674112,0.5665019767129197,5.557348801334345,12.525208006163343,-8.899367767413441,-2.7543603788284456,2.4550138180273593,0.545283598399787,1.6623547234276435,1.4397316582695943,1,1487,9.964848817695348,0.5169568213210205,7.43638265049608,12.784863286443054,8.52607500134499,-2.4843150490147945,4.155038545743107,0.6183998269797529,1.3515855197248168,1.1073089196624255,1,1473,0.8354533643934681,0.45557165147921236,0.023373071141837565,2.9271545709566262,-0.015736512786558046,-0.0035407772472505136,-0.03697951975383571,0.3895590331440104,0.5159710514300624,0.6970780642585886,1,1487,0.7923705238736674,0.4813845591244957,0.020841152562511987,2.416246200264518,-0.007364887493611299,0.0032042684976462616,-0.0030670604712844554,0.26374515531355247,0.5104483137713225,0.7275913943413744
w05,7897,8360,463,10,pushups,1,1592,9.853216054525548,0.4569784916909482,6.971329845886853,12.737079559768985,-8.914103610364322,-2.6353550400707912,2.5413114050837313,0.48259229791085917,1.4672473406767506,1.4298191679918386,1,1607,9.948666900908949,0.41758607556555494,8.363886436953104,14.138340107780474,8.593051753827007,-2.361425274634101,4.086829013995021,0.6101624207846013,1.1847228737639688,1.1204666916640467,1,1592,0.8158969095194365,0.40813177172859116,0.03659076334428951,3.438028426447133,-0.015970743906783918,-0.0012739139947236181,-0.02118611851683417,0.46328168157219485,0.4902588872155179,0.6136530599189711,1,1607,0.7207479646745379,0.39852693699481245,0.0710916698155234,2.2882096030775405,-0.00658456980547604,1.0644010454270289e-05,-0.0034333127884256386,0.2560001353083525,0.48330693817538656,0.6157308974033001
w05,9365,9761,396,10,pushups,1,1363,9.826488885739902,0.4602557945941449,6.57565377527738,12.303200896566473,-9.090303183418929,-2.6334497226641966,1.81801846477865,0.4667780115877892,1.3776257965059207,1.3349622182572465,1,1376,9.939436653387036,0.39647996961478343,8.204952710135908,11.676464798600772,8.863945028851743,-2.484791097244913,3.4251287169476745,0.5222849126973583,1.085131562537273,1.0119734758583216,1,1363,0.8284745018144485,0.4745386219337442,0.04602210044886152,3.489702062469073,-0.0132346618292003,0.0035119134664710217,-0.029319728155685978,0.550616341435122,0.492818978971916,0.6037059434063096,1,1377,0.7548160487015597,0.41679987528982276,0.06278551185833563,2.5964936426881655,-0.004421119398257082,-0.0003540087376906325,-0.002542831485693539,0.36309477488239283,0.48831616207091916,0.6108623217400097
w05,10827,11280,453,9,dumbbell_shoulder_press,1,1675,9.985305051932833,3.1703576305682515,3.5426850543378383,28.59439547952232,9.2421691400597,3.3353529562465667,0.060374512639164164,2.97924710605318,1.7050987575556027,1.19511277958307,1,1691,9.783330410573031,3.0681773389475038,5.050811877817498,29.20149916316172,-9.0553723644589,3.215784784681254,-0.3315253882460083,2.8663959831733523,1.6837516178666452,1.2747827811859096,1,1675,0.6317845912630015,0.34018201322740055,0.04834717660920232,3.9375314054780324,0.013057559280835839,-0.020559345670567164,-0.02531862274388059,0.42081452965287164,0.4155045376258319,0.40486104223518465,1,1691,0.5768615942151613,0.34783735739674954,0.0375768882488383,3.193395240886512,-0.001540347264577174,0.01782092952596097,-0.00844373654807806,0.43819576831057433,0.3769130719902368,0.34538366491923334
w05,12724,13163,439,9,dumbbell_shoulder_press,1,1589,10.025213776122081,3.5326356769467933,2.6878010880045364,26.045777074960885,9.053026506129642,3.7555535675638767,-0.35453977689735683,3.2948183450882738,1.9317350058130847,1.4865490406445847,1,1605,9.817882309121595,3.2665010745446907,3.548511467128242,32.39911681340942,-8.976987225669783,3.4016948781116514,-0.5291262418116511,2.9940770055040495,1.8115788951036766,1.5416630060775436,1,1589,0.7112314293121019,0.3925531530751849,0.05400544188839475,3.0036360430753706,0.010443524382504727,-0.030880782928634366,-0.03112835841359345,0.48698750252860906,0.4689969762756122,0.4481087680491728,1,1605,0.6375911764693891,0.4064298816236943,0.04161062440968652,3.9744889092620874,-0.01521034759551402,0.02478094740809969,-0.020665125410342686,0.5045299684069984,0.3970507069781209,0.3977882685789425
w05,15003,15433,430,9,dumbbell_shoulder_press,1,1559,10.118956510825974,3.7344907414385258,2.512561719835774,37.50489897476143,9.049634692508018,3.670419051996087,-0.11477044767318795,3.434809984406474,2.1789530086052533,2.100692691097276,1,1575,9.890137788198022,3.2452202749229593,3.4937689995160834,26.749095879345816,-8.92928554088889,3.402088128977778,-0.76500120486,3.0169623565269914,2.2439271539448558,1.5223135084158594,1,1559,0.7427542793291385,0.5659262287014477,0.009304418555410974,4.735983585664148,0.053845458867094284,-0.048060461385503524,-0.060520697039769075,0.60212888785912,0.511845225818278,0.48840535096085064,1,1575,0.6965473660555211,0.47203222701574526,0.049006452782676097,3.8464507136264205,0.012657123373968245,0.03674731179060318,0.003677602389968256,0.563432267795562,0.4517376861345167,0.4300531438992547
w05,16821,17640,819,10,lunges,1,2815,10.004115099161215,1.863068835330518,3.12241307004391,19.85046921912427,-9.395655218934282,-2.645773508776199,1.091752047409094,2.0975358704057423,1.4473643849939517,0.7671030087326554,1,2843,10.19446900638441,1.8989563388360369,5.226471778791352,21.226408002469785,9.612881800738656,-2.5952998876107283,1.1694258321965532,2.175006832355393,1.2825390229709628,0.8043864954663165,1,2815,0.603179555423975,0.28967408611878104,0.026231656388973627,1.6487354103955036,-0.015494922209023092,-0.006019678494920071,-0.014398619970301956,0.30497016648280356,0.20098956146111166,0.5602226312715696,1,2842,0.5500855339274641,0.27703562109451274,0.025685403336807095,1.743046067823439,0.0036002775911330082,0.0009431652190007015,-0.005511970597677693,0.2470691879797515,0.2257954809466044,0.5169833785987421
w05,19636,20483,847,10,lunges,1,2912,10.068917055432546,1.8090274974351221,3.633821088659696,17.819659991130358,-9.470885542366071,-2.4045668123624315,1.3005104668158312,2.1479480995080813,1.4621320547137258,0.8562814876219207,1,2941,10.294949955047061,1.7943313548457935,3.012007326437322,17.432910246868058,9.829939918123088,-2.1518432993708942,1.0046883426854132,2.052344958103007,1.3891525368288875,0.8923048500328499,1,2912,0.6462404236962935,0.3710849814493001,0.04048334674658458,1.9233774990617536,-0.015352178959546702,0.0053740177168269225,-0.022221473256936818,0.3761039378589517,0.23576818820460396,0.5979394406586382,1,2941,0.6681664274016276,0.4395350538142083,0.01778865813422477,2.1918867830989104,0.0016749456736484178,0.0051224594306698385,-0.003049132331587893,0.36915528667216213,0.25628022685189805,0.6615466088215122
w05,22735,23606,871,11,lunges,1,2992,10.04903042195692,2.0971323950073804,3.284710745035558,20.20197705678187,-9.386677491223931,-2.6148091151362634,1.322842509328877,2.4097966050722905,1.428534667166529,0.9144902367731059,1,3020,10.282312262273395,2.0697895846914385,4.996174516547105,20.7510395635918,9.63560650807947,-2.7601062779830796,1.0247829040457948,2.4279388750917965,1.3584966038093005,0.8696520771676285,1,2992,0.6168911271963301,0.3325430574042707,0.020552680718307213,2.3461711411300232,-0.0237367606125,-0.0033899740093582893,-0.022788204914505342,0.3260480958081271,0.2518512436101946,0.5659583996565886,1,3020,0.5882832802475072,0.3576851376455048,0.03561924429244675,2.202259537845403,0.0014256214324503294,-5.01638898675496e-05,-0.0031967258198013267,0.3138701941969309,0.2680894290754594,0.5510146828852879
w05,25085,25574,489,10,dumbbell_rows,1,1683,10.185552593830785,4.094129392502884,1.8536106684442555,22.704130883502835,-7.209807433572193,-5.75388880919489,-0.10932417838609625,4.986527753365364,2.656530995435733,1.8666145091326325,1,1698,10.335591224076833,4.430714314558417,1.2258780723125249,24.800094344124293,7.26563058289576,-5.955473029775618,0.37191777145170785,5.223480712697163,2.6208673428839355,1.9765144318510735,1,1682,1.156905964443688,0.8127672256361256,0.053783879423487106,3.7055629295017876,0.011833784419024973,-0.0016996718035671807,-0.03736518384244947,0.5052609303143607,0.5462398629150801,1.2015890702700778,1,1698,1.1883105212392375,0.8694629550986129,0.03697626140247286,3.3812729661902208,-0.004282529959717306,0.015652246309422854,-0.0038306786246172005,0.5565814585473264,0.533634794892225,1.254280950936525
w05,28325,28786,461,10,dumbbell_rows,1,1586,10.443776884307749,4.466322485456397,0.8160271614573782,23.5732325942805,-6.5216505403079434,-6.048258159156998,0.7983147092920555,5.814881106207629,3.199036413585715,2.28542709219444,1,1602,10.568769794715795,4.6999644975896455,0.6807334871503488,22.931192579561447,6.893923494588015,-5.9618018691212855,0.8512874555676655,5.955946753010193,3.0763032048854573,2.24892532364267,1,1586,1.5032269633124475,0.9797408266826929,0.04288254930591605,4.122565380004054,0.02028102719482976,-0.00751063575094577,-0.06169120368247162,0.582387397330505,0.7319660606724294,1.5298236701749264,1,1602,1.5404534148297397,1.0305173641186662,0.04055702194656981,4.286284790618425,0.008646675350936325,-0.001948514606242198,0.006456406510986253,0.6688980303266319,0.7024246572622598,1.5792458769985787
w05,32611,33005,394,10,dumbbell_rows,1,1356,10.38946307910967,5.01329862913483,1.058709753103663,28.832154477953424,-6.498581984790856,-6.310950919679203,0.2928653323846608,6.3152781226401435,2.706297987976809,1.9292175161144407,1,1369,10.464631375268763,5.19632901586717,1.6403716256973386,25.969980093665477,6.937280214726077,-6.05238256593499,0.5433545513279766,6.4835720786073985,2.5966890871446884,1.636587387552578,1,1356,1.5460326120267944,0.8024749713122301,0.05752519305190814,3.93192496303757,0.006128471158554572,-0.0037300592194690224,-0.06645995090471975,0.459911321967861,0.7724349386295117,1.4904832645717208,1,1369,1.6910582063808033,0.8435175795068239,0.12894896261824396,4.194708972272568,-0.006687833745653764,-0.012683145728122716,0.019989432783199437,0.4993072530058454,0.766080813080937,1.653604261152333
w05,33685,34307,622,10,situps,1,2227,10.526320830064646,3.1559004237323074,3.2499188274248976,24.25653344006965,2.2837872633794345,4.822116607470454,0.7696777950258644,6.773322001232035,3.7092690774820745,5.662655996249075,1,2247,10.446653405617637,3.6018538147624577,3.0570293700879274,25.204241102011537,-1.9317170990522472,4.901569154464753,0.5363437000080106,6.4533093532646015,3.661351643070294,6.245850232399596,1,2227,1.994480065806979,1.0344286727016685,0.08123356472648809,5.629713273239789,-0.09535748184903457,-0.016081631819577908,0.10608368873794347,1.2996244178705523,0.4618660249651977,1.767779438171913,1,2247,2.05044973671692,1.1190654465962377,0.03327953184877675,6.957154589682325,-0.13297827156074765,0.0697120132657766,-0.1215847038392523,1.4240269625336568,0.5814281610197509,1.7474021501674852
w05,36225,36709,484,10,situps,1,1666,10.76907657596385,4.720406264303102,4.030092242458493,43.620987149348046,3.4873239778651257,4.67767028729952,1.1912821802298919,6.323390087169008,5.688534391361913,5.518095577880069,1,1680,10.715589309100128,5.433760201401299,2.423288843922068,47.77827590825782,-2.887973116253929,4.9022430763147025,1.2808066067069643,6.024442745960978,6.121995910235709,6.046818864499251,1,1666,2.043000803700745,0.8926778933802207,0.04663425194982337,5.820437168061575,-0.1313066445777911,0.00010633300732292639,0.10714631087010805,1.252858263573384,0.450792449027588,1.7802069167366958,1,1680,2.0774540985548064,0.920911277008128,0.03701660597045367,5.753823133639581,-0.1315374189897619,0.06790419071726192,-0.1756338723883333,1.3538958960540957,0.5050549837634608,1.7386828776130785
w05,39240,39650,410,9,situps,1,1409,10.765967863923326,3.7016667053043553,3.098731576657733,29.353541763780292,3.4025545926510294,5.134556625741164,1.6691655050991485,5.6695307265758625,5.916820666018087,4.6614259629920145,1,1424,10.739021537669739,4.308583248894335,3.5654997720075903,34.31146518588532,-2.720150274214396,5.261076052262149,1.7290898041509832,5.434861528782488,6.23341641465328,5.237306833751932,1,1409,1.8697768638855996,0.9423682030799534,0.044134732034243736,6.396733557593599,-0.12951812425450673,0.04033356547068842,0.17354983025649398,1.121703451916467,0.41398130131118366,1.704700241809494,1,1424,1.8791411348326448,0.8961126471817411,0.0727108997003481,5.797774277358104,-0.15590871008216292,0.04161603728960675,-0.23365500814339887,1.2213262867665335,0.4407184083195735,1.6023996329289567
w05,40292,40711,419,10,tricep_extensions,1,1450,10.095468070767312,2.9953014975391095,0.8895232992057597,19.26096349315978,1.1768564877643448,7.205700667572414,-4.418517211699794,4.698101276785212,2.9760672203686926,2.670349652840353,1,1465,10.029317213739484,3.1318292150475706,1.6811280914060356,17.47389543444258,-0.37479686293699666,6.980390173064847,-4.968122472952218,4.667204389572162,2.8247513526899857,2.6617626536809205,1,1450,2.1360634512846404,0.9163547774623845,0.042830306245392406,4.92538685164179,-0.018042845142068963,0.05358845011131035,0.02201051824372414,0.6154140075108036,1.3321812294952813,1.8014855503368898,1,1465,2.176478146996062,0.9163533614914516,0.07488517305874348,3.9708357443445714,-0.008160989360273036,-0.018029066079999986,-0.12520772925515353,0.5858255919142338,1.4307590995015684,1.7805697846710768
